" [deleted]"," [删除]"
"Tb","Tb"
"Template","模板"
"Template Content","模板内容"
"Template Information","模板信息"
"Template Name","模板名称"
"Template Styles","模板类型"
"Template Subject","模板主题"
"Template Type","模板类型"
"Temporary (302)","暂时 (302)"
"Terms and Conditions","条款和协议"
"Text","纯文本"
"The account has been saved.","该账号已经被保存."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","该文件在 Windows 系统下可以使用 <a href=""%s"">%s</a> 解压"
"The information in this tab has been changed.","此标签内容已改变。"
"The attribute set has been removed.","此属性集已经被删除."
"The backup has been created.","已经创建备份."
"The billing agreement has been canceled.","账单协议已经被取消."
"The billing agreement has been deleted.","账单协议已经被删除."
"The cache storage has been flushed.","缓存存储器已经被清理."
"The card has failed verification with the issuer bank.","此卡与发行人银行验证失败."
"The carrier needs to be specified.","必须指定承运人."
"The catalog index has been rebuilt.","目录索引已被重建."
"The catalog rewrites have been refreshed.","分类重写已被刷新."
"The Catalog Rewrites were refreshed.","分类重写已经被刷新."
"The CatalogInventory Stock Status has been rebuilt.","目录库存状况已被重建."
"The Comment Text field cannot be empty.","注释文本区域不能为空."
"The configuration has been saved.","配置已保存."
"The credit memo has been canceled.","已取消订单."
"The credit memo has been created.","已创建订单."
"The credit memo has been voided.","订单已作废."
"The custom variable has been deleted.","自定义变量已经删除."
"The custom variable has been saved.","自定义变量已经保存."
"The customer has been deleted.","客户已被删除."
"The customer has been saved.","客户已被保存."
"The design change has been deleted.","设计更改已被删除."
"The design change has been saved.","设计更改已被保存."
"The email address is empty.","邮件地址为空."
"The email template has been deleted.","邮件模板已被删除."
"The email template has been saved.","邮件模板已被保存."
"The flat catalog category has been rebuilt.","目录分类已被重建."
"The Flat Catalog Product was rebuilt","产品分类已被重建"
"The group node name must be specified with field node name.","该组节点名称必须指定到该区域节点名称."
"The image cache was cleaned.","图片缓存已经清理."
"The image cache was cleared.","图片缓存已经清理."
"The information in this tab has been changed.","此标签信息已经改变."
"The invoice and shipment have been created.","发票和发货已经被创建."
"The invoice has been canceled.","发票已经被取消."
"The invoice has been captured.","已捕获发票."
"The invoice has been created.","已创建发票."
"The invoice has been voided.","此发票已作废."
"The JavaScript/CSS cache has been cleaned.","此JavaScript/CSS缓存已经被清理."
"The JavaScript/CSS cache has been cleared.","此JavaScript/CSS缓存已经被清理."
"The Layered Navigation indexing has been queued.","分层导航搜索已经再排队中."
"The Layered Navigation indexing queue has been canceled.","分层导航搜索已经取消排队."
"The Layered Navigation indices were refreshed.","分层导航目录已经刷新."
"The Layered Navigation process has been queued to be killed.","分层导航程序的队列已经被取消."
"The Magento cache storage has been flushed.","Magento麦金斗缓存存储器已经被清理."
"The order does not allow creating an invoice.","此命令不允许创建发票."
"The order no longer exists.","订单已经不存在了."
"The poll has been deleted.","调查已经被删除."
"The poll has been saved.","调查已经被保存."
"The profile has been deleted.","配置已删除."
"The profile has been saved.","配置已保存."
"The profile has been updated.","配置已更新."
"The profile has no changes.","配置无变更."
"The rating has been deleted.","评价已删除."
"The rating has been saved.","评价已保存."
"The role has been deleted.","角色已删除."
"The role has been saved.","角色已保存."
"The role has beensuccessfully saved.","角色保存成功."
"The search index has been rebuilt.","搜索索引已被重建."
"The shipment has been created.","货物已创建."
"The shipment has been sent.","货物已发送."
"The tag has been deleted.","标签已删除."
"The tag has been saved.","标签已保存."
"The URL Rewrite has been deleted.","URL重写已删除."
"The URL Rewrite has been saved.","URL重写已保存."
"The user has been deleted.","用户已删除."
"The user has been saved.","用户已保存."
"Themes JavaScript and CSS files combined to one file.","主题JavaScript和CSS文件合成了一个文件."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","错误的支付信息被提交或者期限已经过期,请再试一次."
"There is an error in one of the option rows.","选择行中有错误."
"This Account is","账户为"
"This account is","账户为"
"This account is inactive.","此账户已停用."
"This attribute set don't have attributes which we can use for configurable product","该属性集没有可用于配置商品的属性"
"This attribute shares the same value in all the stores","该属性在所有商店中共享相同的值"
"This is a required field.","这是必填栏目。"
"This product is currently disabled","该商品目前处于禁用状态"
"This section is not allowed.","此部分已被禁止（配置）。"
"This tab contains invalid data. Please solve the problem before saving.","该栏目有不正确的数据，请检查后再保存。"
"This user no longer exists","该用户不存在"
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","这份报告取决于时区的设置,一旦时区的改变,所有统计需要跟着改变."
"This Role no longer exists","该角色已不存在"
"This Role no longer exists.","该角色已不存在."
"This section is not allowed.","此部分是不被允许的."
"This tab contains invalid data. Please solve the problem before saving.","此标签包含无效数据,请在保存前解决这个问题."
"This user no longer exists.","该用户不存在."
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","此站点为演示站点,任何订单不会被接受."
"Thumbnail","缩略图"
"Time","时间"
"Time selection:","时间选择："
"Time:","时间："
"Top 5 Search Terms","最热门5个搜索关键词"
"To","To"
"to","to"
"Toggle Editor","切换编辑器"
"Tools","工具"
"Top 5 Search Terms","最热门的5个搜索关键词"
"Total Amount","总金额"
"Total of %d record(s) were successfully deleted","成功删除%d个记录"
"Total of %d record(s) were successfully updated","成功更新%d个记录"
"Total","所有"
"Total %d records found","共%d项"
"Create Permanent Redirect for old URL","为原有URL创建永久重定向"
"Total Invoiced","发票总额"
"Total of %d record(s) have been deleted.","已删除%d项."
"Total of %d record(s) have been updated.","已更新%d项."
"Prices","价格"
"Meta Information","Meta信息"
"Maximum 255 chars","最多不能超多255个字符"
"Total Order Amount","订单总额"
"Total Refunded","所有退款"
"Track order","跟踪订单"
"Track this shipment","查询此配送信息"
"Tracking number %s for %s assigned","运单号%s已生成，属于%s"
"Tracking number can not be empty.","运单号码不能为空。"
"Transaction Data","交易数据"
"Transaction Details","交易明细"
"Transaction ID","交易ID"
"Transaction Type","交易类型"
"Transactional Emails","交易邮件"
"Transactions","交易"
"Type","类型"
"Type:","类型："
"Unable to find a poll to delete","无法找到要删除的投票"
"Unable to find a tag to delete","无法找到要删除的标签"
"Unable to find a user to delete","无法扎到要删除的用户"
"Unable to initialize import model","无法初始化导入模块"
"Unable to save Cron expression","无法保存计划任务(Cron)表达式"
"Uninstalling selected packages, please wait...","正在卸载安装包，请稍候..."
"Unable to find a Email Template to delete.","无法找到电子邮件模板去删除."
"Unable to initialize import model","无法初始化导入模块"
"Unable to refresh lifetime statistics.","无法更新所有统计."
"Unable to refresh recent statistics.","无法更新最近的统计."
"Unable to save the cron expression.","无法保存cron描述."
"Unable to save the invoice.","无法保存发票."
"Unable to send the invoice email.","无法发送发票电子邮件."
"Unable to send the shipment email.","无法发送发货邮件."
"Unable to void the credit memo.","不能使此订单无效."
"Unable to find a poll to delete.","无法找到要删除的投票."
"Unable to cancel the credit memo.","不能取消订单."
"Unlimited","无限"
"Unknown","未知"
"Unknown error","未知错误"
"Unselect All","取消全选"
"Unselect Visible","取消选择可见"
"Update","更新"
"Updated At","更新于"
"Upgrading $pkg, please wait...","正在升级$pkg，请稍候..."
"Upgrading all available packages, please wait...","正在升级所有可用的安装包，请稍候..."
"Upgrading all packages, please wait...","正在升级所有安装包，请稍候..."
"Upgrading selected packages, please wait...","正在升级选定的安装包，请稍候..."
"Url Rewrite Management","网址重写管理"
"Urlrewrite Information","网址重写信息"
"Upload File","上传文件"
"Upload Files","上传文件"
"Upload HTTP Error","上传HTTP错误"
"Upload I/O Error","上传I/O错误"
"Upload import file","上传导入文件"
"Upload Security Error","上传安全错误"
"URL Rewrite","URL重写"
"URL Rewrite Information","URL重写信息"
"URL Rewrite Management","URL重写管理"
"Use All Available Attributes","使用所有可用属性"
"Use Config Settings","使用配置设置"
"Use Default","使用默认"
"Use Default Value","使用默认价格"
"Use Default Variable Values","使用默认变量值"
"Use Website","使用网站"
"Used as Default For","作为默认为"
"Used Currently For","目前使用的"
"User","用户"
"User Email","用户邮件"
"User ID","用户编号"
"User Info","用户信息"
"User Information","用户信息"
"User Name","用户名"
"User name","用户名"
"User Name is required field.","用户名是必填的."
"User Name:","用户名："
"User Role","用户角色"
"User Roles","用户角色"
"User Roles Information","用户角色信息"
"User was successfully deleted","成功删除用户"
"User was successfully saved","成功保存用户"
"Users","用户"
"Version","版本"
"Version:","版本："
"Value","价值"
"Value Delimiter:","价值分隔符:"
"Variable","变量"
"Variable Code","变量代码"
"Variable HTML Value","变量HTML价值"
"Variable ID","变量ID"
"Variable Name","变量名称"
"Variable Plain Value","变量可见价值"
"Verification cannot be processed","验证不能处理"
"Verification Failed","验证失败"
"Verification Successful","验证成功"
"View","每页"
"View Actions XML","查看操作 XML"
"View Statistics for","查看统计"
"Warning: Please don't close window during importing/exporting data","警告：导入/导出数据时，请不要关闭窗口"
"Warning! Empty value can cause problems with CSV format.","警告！空值可能引起 CSV 格式问题。"
"View Memo","观点便笺"
"View Memo for #%s","#%s的观点便笺"
"View Shipment","观点方式"
"View Statistics For","查看统计"
"Visibility:","可见类型:"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","警告！\r\n此操作将移除这个用户自己的分配作用\r\n,你确定吗？"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","警告！\r\n此操作将移除指定的角色\r\n,你确定吗？"
"Warning!rnThis action will remove this user from already assigned rolernAre you sure?","警告！\r\n此操作将移除这个用户自己的分配作用\r\n,你确定吗？"
"Warning!rnThis action will remove those users from already assigned rolesrnAre you sure?","警告！\r\n此操作将移除指定的角色\r\n,你确定吗？"
"Watermark File for %s","%s的水印文件"
"We're in our typing table, coding away more features for Magento. Thank you for your patience.","我们正完善 Magento 的功能，请耐心等候。"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","我们十分感谢我们的顾客\'的意见,欢迎<a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a>在你还想了解关于magento麦金斗. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>"
"We detected that your JavaScript seem to be disabled.","我们发现您的JavaScript已被禁用."
"Warning: Please do not close the window during importing/exporting data","警告: 请不要在导出/导入数据的时候关闭窗口"
"Warning! Empty value can cause problems with CSV format.","警告！空的值会导致一些问题在csv格式里."
"Web Section","Web 单元"
"Web services","Web 服务"
"Web Services","Web 服务"
"Website","网站"
"Website: ","网站: "
"website(%s) scope","网站(%s)范围"
"Websites","网站"
"Websites / Stores","站点 / 商店"
"What is this?","这是什么？"
"Wishlist Report","收藏报表"
"Wrong column format","栏目格式错误"
"Wrong tab configuration","Tab设置错误"
"Wrong tag was specified.","错误的标签被指定."
"What is this?","这是什么？"
"Wishlist Report","收藏报表"
"Wrong billing agreement ID specified.","指定错误的账单协议ID."
"Wrong column format.","栏目格式错误."
"No problems found.","暂无结果。"
"Wrong transaction ID specified.","错误的交易ID被指定."
"XML","XML"
"Year","Year"
"Yes","是"
"URL Key","URL标识符"
"Content Heading","标题"
"Show / Hide Editor","显示 / 隐藏编辑器"
"Countries Options","国家选择"
"Locale Options","本地选择"
"Allow Countries","选择的国家"
"Show Breadcrumbs for CMS Pages","是否在CMS页面中显示'当前位置'"
"Disallow Voting in a Poll Multiple Times from Same IP-address","不允许同一个IP的用户在段时间内多次投票"
"Session Cookie Management","Cookie管理"
"Use SID on Frontend","在前台使用SID"
"Base Currency","基础货币"
"Allowed Currencies","允许使用的货币种类"
"Webservicex","网站服务设置"
"Connection Timeout in Seconds","链接超时的时间设置"
"General Contact","基本联系人"
"Sales Representative","销售人员"
"MEC Magento Pro","MEC网店系统扩展"
" Delete Image","删除图片"
"Default Recently Viewed Products Count","默认最近查看过的商品数量"
"Default Recently Compared Products Count","默认最近比较过的商品数量"
"Index Management","索引管理"
"Index","索引"
"Change Index Mode","变更索引模式"
"Reindex Data","刷新索引数据"
"Product Flat Data","商品数据"
"Update on Save","在保存时更新"
"Ready","已保存最新的索引"
"Last Run","最后一次运行的时间"
"Reindex Required","需要刷新索引"
"Default Display Currency","默认货币种类"
"Yes (only price with tax)","是 (仅价格含税)"
"You cannot delete your own account.","您不能删除您自己."
"You have","您有"
"You have not enought permissions to login.","没有权限登录。"
"You have not enought permissions to use this functionality.","没有权限使用该功能。"
"You need specify carrier.","您需要指定配送公司"
"You need to specify order items","您需要指定订购商品"
"You successfully logged out.","您已成功登出。"
"Your answers contain duplicates.","您的回复重复了。"
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","您的服务器上 PHP 设置单次文件上传不能超过 %s，如果您想要上传更大的文件，请修改 php.ini 中 post_max_size （目前设置：%s）以及 upload_max_filesize （目前设置：%s）"
"Zip/Postal Code","邮编"
"Zip/Postal Code:","邮编："
"Stock notification was saved.","库存提醒已保存"
"There are no customers for this alert.","该提醒没有客户"
"Checkout Totals Sort Order","结帐汇总排序"
"Fixed Product Tax","固定产品税"
"Logo for PDF Print-outs (200x50)","打印的PDF文件的标示图 (200x50)"
"Logo for HTML Print View","HTML打印预览的标示图"
"Minimum Order Amount","最小订购金额"
"Minimum Amount","最小金额"
"Description Message","描述信息"
"Subtotal after discount.","折扣后小记。"
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","当折扣后的小记金额低于最小金额时该信息将被显示在购物车页面。"
"Error to Show in Shopping Cart","在购物车页面显示错误提示"
"Validate Each Address Separately in Multi-address Checkout","在多地址结帐中分别验证每个地址"
"Multi-address Description Message","多地址结帐描述信息"
"If empty, the default description above will be used.","如果为空，上面的默认描述信息将被使用。"
"Multi-address Error to Show in Shopping Cart","在购物车页面显示多地址结帐错误提示"
"If empty, the default error above will be used.","如果为空，上面的默认错误提示将被使用。"
"Improves dashboard performance but provides non-realtime data.","提升面板性能，但提供非实时数据。"
"Tax Class for Cash on Delivery Fee","货到付款手续费的税种"
"Excluding Tax","不含税"
"Including Tax","含税"
"Cash on Delivery fee include tax","货到付款手续费中含税"
"Default Tax Destination Calculation","默认税款的目的地计算"
"Display Product Prices In Catalog","在目录中显示商品价格"
"Including and Excluding Tax","包含和不包含税"
"Display Prices","显示价格"
"Display Subtotal","显示小计"
"Display Shipping Amount","显示购物金额"
"Display Full Tax Summary","显示全部纳税摘要"
"Fixed Product Taxes","固定产品税"
"Enable FPT","启用FPT"
"Display Prices In Product Lists","在商品列表页面显示价格"
"Display Prices On Product View Page","在单产品页面显示价格"
"Including FPT only","仅含FPT"
"Including FPT and FPT description","含FPT和FPT描述"
"Excluding FPT, FPT description, final price","不含FPT，FPT描述，最终价格"
"Excluding FPT","不含FPT"
"Display Prices In Sales Modules","在销售模块中显示价格"
"Display Prices In Emails","在邮件中显示价格"
"Apply Discounts To FPT","FPT折扣申请"
"Apply Tax To FPT","FPT税申请"
"Include FPT In Subtotal","小计中包含FPT"
"Enable Onepage Checkout","启用一页支付"
"Enable Terms and Conditions","启用条款及条件"
"After Adding a Product Redirect to Shopping Cart","添加商品后跳转到购物车页面"
"Grouped Product Image","组合商品图片"
"Configurable Product Image","可配置商品图片"
"Maximum Display Recently Added Item(s)","显示最近购买商品的最大数量"
"Allow Shipping to Multiple Addresses","允许使用多地址配送"
"Maximum Qty Allowed for Shipping to Multiple Addresses","多地址配送所允许的最大数量"
"Table Rates","表运费"
"Method Name","配送方式名称"
"Ship to Applicable Countries","该配送方式适用的国家"
"Ship to Specific Countries","支持该配送方式的具体国家"
"You have","您有"
"unread message(s). <a href=""%s"">Go to messages inbox</a>.","未读信息。<a href=""%s"">去信箱</a>。"
"Account Number","帐号"
"Google Base","Google 基本设置"
"Account Login","登录帐户"
"Account Password","帐户密码"
"Update Google Base Item when Product is Updated","商品更新时更新Google基本内容"
"Signup for Google Checkout","为Google结帐注册帐户"
"New Order Status","新生成的订单的状态"
"Hide Cart Contents","隐藏购物车中内容"
"Default Price for Methods","该方式默认的价格"
"Delivery Schedule","交货进度"
"Optimistic","乐观"
"Pessimistic","悲观"
"Email delivery","发送电子邮件"
"Cash On Delivery","货到付款"
"Display Zero Fee","显示零收费"
"Shipment to applicable countries","该付款方式方式适用的国家"
"Shipment to Specific countries","支持该付款方式的具体国家"
"Disallow specific shipping methods","不允许使用的特殊配送方式"
"Disallowed shipping methods","不允许使用的配送方式"
"Automatically Invoice All Items","自动为所有商品生成发票"
"Check / Money Order","支票/汇款"
"Purchase Order","采购订单"
"Authorize.net","授权网站支付"
"Transaction Key","交易的密钥"
"Accepted Currency","允许使用的货币种类"
"Email Customer","邮件通知客户"
"Merchant's Email","商家电子邮件"
"Yeepay Payment","易宝支付"
"Order status when payment accepted by Yeepay","当使用易宝支付时订单状态"
"Order status when payment refused by Yeepay","当拒绝易宝支付时订单状态"
"Udpay Payment","网汇通支付"
"Private Key","私钥"
"Private Modulus","私模"
"Private Exponent","私人指数"
"Public Key","公钥"
"Public Modulus","公模"
"Public Exponent","公共指数"
"Order status when payment accepted by Udpay","当使用网汇通支付时订单状态"
"Order status when payment refused by Udpay","当拒绝网汇通支付时订单状态"
"Alipay Payment","支付宝支付"
"Alipay Login","登录支付宝"
"Cosmo99Bill Payment","快钱支付"
"Security Key","安全码"
"Partner ID(Only For 99Bill Agency,Optional)","合作伙伴ID（仅适用于快钱，可选）"
"REDO Flag(Default is 0)",""
"Payment Type(00 -- Combination; 10 -- C/D Card; 11 -- Telephone Bank ; 12 99Bill Account; 13 Offline; 14 B2B)","付款方式（00 - 组合;10 - C / D卡;11 - 电话银行;12 - 快钱账户;13 - 脱机;14 - B2B）"
"Bank ID","银行号码"
"Input Charset(1 -- UTF-8; 2 -- GBK; 3 -- gb2312)","输入字符集（1 - 使用UTF-8;2 - GBK;3 - GB2312）"
"Background URL","后台网址"
"Display Language(1 -- Chinese; 2 -- English)","显示语言（1 - 中文;2 - 英文）"
"Page URL","页面地址"
"Order status when payment accepted by Cosmo99Bill","当使用快钱付款时订单状态"
"Order status when payment refused by Cosmo99Bill","当拒接快钱付款时订单状态"
"Last Update","上次更新"
"Disable Email Communications","禁用电子邮件通信"
"Generate Schedules Every","生成附表每"
"History Cleanup Every","清空历史记录每"
"About MEC","关于MEC"
